aggregation_version,experiment,family,phase,source_kind,model,source_model_version,source_analysis_version,protocol,regime,mode,horizon_seconds,nominal_coverage,calibrated,metric,aggregation,n_seeds,seeds,value_median,value_minimum,value_maximum,users,sessions,origins,seed_inferential_test
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.4820211827754974,0.4783421754837036,0.4998829662799835,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.00969660282135,0.0001170337200164,0.015134572982788,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0205078125,0.0,0.068359375,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,9.446290016174316,9.345030784606934,9.611491203308104,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.4903033971786499,0.4848654270172119,0.4998829662799835,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0116247415542602,0.002279770374298,0.0213289737701416,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,18.70606803894043,18.2115535736084,19.222204208374023,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.7883752584457397,0.7786710262298584,0.8022797703742981,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0116247415542602,0.002279770374298,0.0166375517845154,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.078125,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,18.70606803894043,18.35347557067871,19.222204208374023,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.7883752584457397,0.7833624482154846,0.8022797703742981,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0104582548141479,0.0013704538345337,0.0168115139007568,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,24.765357971191406,24.195632934570312,25.46858787536621,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.889541745185852,0.8831884860992432,0.8986295461654663,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0093549728393554,0.0013704538345337,0.0118013858795166,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.040496826171875,0.0,0.2398834228515625,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,24.84945297241211,24.67525863647461,25.46858787536621,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.8906450271606445,0.8881986141204834,0.8986295461654663,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0110599994659423,0.0026935636997222,0.0149866342544555,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,11.64753532409668,11.512632369995115,12.0661039352417,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.494947999715805,0.4854297339916229,0.5149866342544556,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0110599994659423,0.0026935636997222,0.0149866342544555,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0240936279296875,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,11.64753532409668,11.56081771850586,12.0661039352417,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.494947999715805,0.4880990386009216,0.5149866342544556,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0129583954811096,0.0015841841697692,0.0198430299758911,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,23.085573196411133,22.69173812866211,23.71149063110352,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.7870416045188904,0.7801569700241089,0.8015841841697693,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0129583954811096,0.0015841841697692,0.0186698317527771,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.049713134765625,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,23.085573196411133,22.75813865661621,23.71149063110352,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.7870416045188904,0.7813301682472229,0.8015841841697693,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0128944754600525,0.0042357683181762,0.0159181594848633,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,30.88447380065918,30.493803024291992,31.646303176879883,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.8871055245399475,0.8840818405151367,0.8957642316818237,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0106662154197693,0.0042357683181762,0.0145423054695129,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0625,0.0,0.134613037109375,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,31.052146911621094,30.650014877319336,31.646303176879883,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.8893337845802307,0.8854576945304871,0.8957642316818237,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0064249634742736,0.0045717358589172,0.0209856927394866,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,12.601844787597656,12.442098617553713,12.918678283691406,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.4953465759754181,0.4790143072605133,0.5064249634742737,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0064249634742736,0.0045717358589172,0.0209856927394866,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,12.601844787597656,12.442098617553713,12.918678283691406,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.4953465759754181,0.4790143072605133,0.5064249634742737,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0070254683494568,0.0018208742141723,0.0151296138763428,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,25.171039581298828,24.627519607543945,25.439727783203125,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.7929745316505432,0.7848703861236572,0.8018208742141724,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0070254683494568,0.0018208742141723,0.0151296138763428,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,25.171039581298828,24.627519607543945,25.439727783203125,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.7929745316505432,0.7848703861236572,0.8018208742141724,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0101323962211609,0.0036984324455261,0.0139993667602539,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,33.63420486450195,33.09360122680664,34.15771484375,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.8898676037788391,0.8860006332397461,0.8963015675544739,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0101323962211609,0.0036984324455261,0.0122692823410034,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.1164703369140625,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,33.63420486450195,33.24950408935547,34.15771484375,127,19062,123370,False
0.22.0,unseen_main,,development,interval,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.8898676037788391,0.8877307176589966,0.8963015675544739,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,history_informed,60,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.2035912722349167,0.1112309619784355,0.2266919463872909,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,history_informed,60,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,5.849038600921631,5.821257591247559,5.866835117340088,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,history_informed,60,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,7.117678165435791,7.082586765289307,7.136689186096191,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,history_informed,180,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.2779105305671692,0.1293563395738601,0.474986732006073,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,history_informed,180,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,7.407142639160156,7.3938140869140625,7.420022964477539,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,history_informed,180,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,8.892720222473145,8.890103340148926,8.906476974487305,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,history_informed,300,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.236276313662529,0.1212618127465248,0.4415894150733948,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,history_informed,300,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,8.156834602355957,8.126999855041504,8.212199211120605,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,history_informed,300,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,9.734848976135254,9.722333908081056,9.793744087219238,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,60,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.1314802020788192,0.0132702784612774,0.1722726374864578,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,60,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,5.88263750076294,5.865653991699219,5.91007137298584,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,60,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,7.166353225708008,7.13979434967041,7.195865154266357,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,180,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.3314303159713745,0.1293948590755462,0.5082719326019287,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,180,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,7.494663715362549,7.474909782409668,7.513736248016357,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,180,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,9.002553939819336,8.997401237487793,9.016404151916504,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,300,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.1801684647798538,0.005571408662945,0.4043861031532287,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,300,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,8.303367614746094,8.251067161560059,8.336525917053223,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_test,zero_history,300,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,9.915939331054688,9.868489265441896,9.943330764770508,105,15026,101184,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,history_informed,60,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.4718087911605835,0.37913379073143,0.495401531457901,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,history_informed,60,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,6.201185703277588,6.183519840240479,6.223449230194092,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,history_informed,60,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,7.511059761047363,7.493354320526123,7.5394110679626465,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,history_informed,180,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.5643824934959412,0.3805401623249054,0.7333089709281921,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,history_informed,180,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,7.748815536499023,7.731301784515381,7.769833564758301,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,history_informed,180,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,9.311561584472656,9.295125961303713,9.32024097442627,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,history_informed,300,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.4396710395812988,0.3260974586009979,0.6308941841125488,127,19062,123370,False
