model_version,regime,mode,horizon_seconds,nominal_coverage,calibrated,picp,absolute_coverage_error,mean_interval_width_bpm,conformal_adjustment_bpm,users,sessions,origins
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,60,0.9,True,0.9081436991691588,0.0081436991691589,28.660091400146484,0.0539093017578125,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,180,0.9,True,0.8659237623214722,0.0340762376785278,39.01057434082031,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,300,0.9,True,0.9079867601394652,0.0079867601394653,43.35966110229492,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.5,False,0.5318216681480408,0.0318216681480407,9.88888931274414,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.5,False,0.5038229823112488,0.0038229823112487,12.752692222595217,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.5,False,0.3575429320335388,0.1424570679664611,13.834415435791016,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.5,True,0.5318216681480408,0.0318216681480407,9.88888931274414,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.5,True,0.5038229823112488,0.0038229823112487,12.752692222595217,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.5,True,0.3575429320335388,0.1424570679664611,13.834415435791016,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.8,False,0.7886304259300232,0.0113695740699768,19.637596130371094,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.8,False,0.7557505965232849,0.0442494034767151,25.397846221923828,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.8,False,0.695461630821228,0.104538369178772,28.21967124938965,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.8,True,0.7886304259300232,0.0113695740699768,19.637596130371094,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.8,True,0.7557505965232849,0.0442494034767151,25.397846221923828,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.8,True,0.695461630821228,0.104538369178772,28.21967124938965,0.0,18,234,1523
